States, Wall clock time, User time, System time, Memory (kbytes)
22, 1.75, 4.71, 0.49
42, 1.86, 4.87, 0.50
62, 2.04, 5.25, 0.55
82, 2.23, 5.59, 0.62
102, 2.45, 6.19, 0.65
122, 2.65, 6.52, 0.70
142, 2.95, 7.25, 0.77
162, 3.24, 7.70, 0.90
182, 3.51, 8.23, 0.94
202, 3.88, 9.13, 0.96
222, 4.24, 10.02, 1.03
242, 4.75, 11.48, 1.11
262, 5.32, 13.05, 1.16
282, 5.72, 14.10, 1.18
302, 6.19, 15.11, 1.26
322, 6.70, 16.30, 1.35
342, 7.38, 18.19, 1.42
362, 7.84, 19.56, 1.40
382, 8.72, 21.49, 1.59
402, 9.24, 23.19, 1.57
422, 10.28, 25.91, 1.71
442, 11.06, 27.95, 1.71
462, 11.79, 29.72, 1.81
482, 12.58, 31.58, 1.88
502, 13.91, 35.34, 1.96
522, 14.82, 37.82, 2.09
542, 16.12, 40.13, 2.24
562, 17.29, 44.41, 2.28
582, 18.53, 47.46, 2.40
602, 19.68, 50.47, 2.46
622, 22.91, 54.38, 2.57
642, 22.75, 58.11, 2.72
662, 23.99, 62.14, 2.77
682, 25.75, 66.93, 2.87
702, 29.56, 70.69, 3.11
722, 36.79, 81.43, 3.50
742, 32.36, 80.01, 3.31
762, 34.91, 89.48, 3.58
782, 38.97, 96.83, 3.95
802, 39.58, 99.72, 3.81
822, 39.95, 101.71, 4.02
842, 46.76, 115.10, 4.21
862, 43.35, 115.01, 4.04
882, 48.11, 124.64, 4.26
2, 5.63, 7.83, 0.72
22, 1.79, 4.69, 0.53
42, 1.89, 4.89, 0.53
62, 2.10, 5.29, 0.58
82, 2.26, 5.62, 0.62
102, 2.48, 6.16, 0.72
122, 2.64, 6.48, 0.71
142, 2.91, 7.09, 0.78
162, 3.25, 7.73, 0.90
182, 3.59, 8.49, 0.97
202, 3.87, 9.05, 1.02
222, 4.22, 9.80, 1.07
242, 4.72, 11.35, 1.08
262, 5.29, 13.00, 1.17
282, 5.76, 14.00, 1.24
302, 6.22, 15.34, 1.29
322, 6.70, 16.47, 1.35
342, 7.30, 17.94, 1.41
362, 8.09, 20.06, 1.47
382, 8.72, 21.95, 1.55
402, 9.37, 23.42, 1.63
422, 10.10, 25.44, 1.68
442, 11.11, 28.06, 1.76
462, 11.82, 29.79, 1.81
482, 12.56, 31.57, 1.91
502, 13.96, 35.47, 2.01
522, 14.81, 37.68, 2.11
542, 15.96, 40.48, 2.20
562, 17.23, 44.02, 2.29
582, 18.91, 47.14, 2.43
602, 21.19, 50.27, 2.57
622, 21.57, 54.66, 2.67
642, 23.94, 58.02, 2.78
662, 28.25, 67.73, 3.16
682, 25.59, 66.23, 2.85
702, 30.17, 72.80, 3.17
722, 33.87, 80.54, 3.47
742, 32.57, 79.02, 3.64
762, 37.90, 91.82, 3.75
782, 37.55, 94.73, 3.77
802, 38.58, 99.75, 3.72
822, 43.12, 104.83, 4.10
842, 43.71, 113.33, 4.09
862, 45.35, 115.12, 4.02
882, 50.42, 127.72, 4.49
